id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,schoolRideBookingId
634,318,,PENDING,RIDE,"National Star Matriculation Higher Secondary School, 36G5+496, No: 6, VOC St, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752116,80.2079872,"Bajanai Koil Street, Bajanai Koil St, Uliyanallore, Kamaraj Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0603396,80.2232674,3.636,757,0,0,f,,,,,89,,,,,,,,19-10-2025,05:08:19,19-10-2025
665,345,,PENDING,RIDE,"11/18, Dasarathapuram Main Rd, Dasaratha Puram, Saligramam, Chennai, Tamil Nadu 600093, India",13.0572822,80.202815,"vadapalani, 3624+2QR, Vadapalani Bus Depo Rd, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0501069,80.2069016,1.688,429,0,0,f,,,,,49,,,,,,,,19-10-2025,15:56:07,19-10-2025
563,273,,PENDING,RIDE,"26PP+P8M, T. Nagar, Chennai, Tamil Nadu 600017, India",13.03707886,80.23587952,"The Metrozone by Ozone Group, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0817202,80.1945766,8.371,1418,0,0,f,,,,,162,,,,,,,,18-10-2025,04:07:13,18-10-2025
480,238,,PENDING,RIDE,"3/13/43, Thiru Nagar, Anna Nagar, Chennai, Tamil Nadu 600049, India",13.1001536,80.2023605,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,2.592,570,0,0,f,,,,,88,,,,,,,,15-10-2025,19:09:20,15-10-2025
481,238,,PENDING,RIDE,"3/13/43, Thiru Nagar, Anna Nagar, Chennai, Tamil Nadu 600049, India",13.1001494,80.2023579,"Dr Nalli Kuppuswami Vivekananda Vidyalaya Junior College, 454M+989, 11th St, TNHB Colony, Korattur, TNHB Colony, Chennai, Tamil Nadu 600050, India",13.1059241,80.1833447,3.703,652,0,0,f,,,,,89,,,,,,,,15-10-2025,19:10:05,15-10-2025
495,219,,DRIVER_NOT_FOUND,RIDE,"Navin's Dayton Heights, 76/52, Collectorate Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0706528,80.2225259,"Red Cross Blood Bank - Egmore Chennai, 32, Ceebros Centre, 50, Red Cross Rd, Egmore, Chennai, Tamil Nadu 600008, India",13.0666113,80.259683,5.162,936,0,0,f,,,,,120,,,,,,,,16-10-2025,07:54:31,16-10-2025
500,51,17,CANCELLED,RIDE,"Aayakar Bhawan (Income Tax office), Chennai, 121, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0571576,80.2489964,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,9.186,1548,0,0,f,,1,13.07165461,80.24966329,173,,,,,45946.48508,,,16-10-2025,11:45:04,16-10-2025
516,216,,PENDING,RIDE,"32/25, Amaravathi Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.07653258,80.20943864,"B V Bhavan's Rajaji Vidyashram, 6, Kilpauk Garden Road, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0842753,80.2405032,4.713,852,0,0,f,,,,,107,,,,,,,,17-10-2025,02:30:25,17-10-2025
533,246,,DRIVER_NOT_FOUND,RIDE,"Nearly Apollo Medical, 444, MKN Rd, Ramapuram, Alandur, Chennai, Tamil Nadu 600016, India",12.9983316,80.2017022,"150A, Sri Krishna Nagar, OM Shanthi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.05280945,80.17200161,10.568,1936,0,0,f,,1,,,178,,,,,,,,17-10-2025,11:17:16,17-10-2025
548,265,,PENDING,RIDE,"36M5+X7M, 2nd Ave, Block AE, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0828523,80.20804508,"Magna Centres for Obesity Diabetes and Endocrinology (Best Thyroid Doctor in Chennai), 80th Street, 9(12), 18th Avenue, Ashok Nagar, Sector 10, Sector 13, K. K. Nagar, Chennai, Tamil Nadu 600083, India",13.0396271,80.2108398,6.887,1051,0,0,f,,,,,126,,,,,,,,17-10-2025,15:28:41,17-10-2025
603,285,,PENDING,RIDE,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,"Anna Nagar Tower, Anna Nagar Tower, 6th Main Rd, X Block, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0863829,80.2138098,4.336,815,0,0,f,,,,,107,,,,,,,,18-10-2025,10:58:37,18-10-2025
604,285,,PENDING,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Ambattur Industrial Estate, Ambattur Industrial Estate, Chennai, Tamil Nadu, India",13.089192,80.1613047,6.431,1057,0,0,f,,,,,126,,,,,,,,18-10-2025,11:00:22,18-10-2025
621,295,,PENDING,RIDE,"96, Moovendhar Nagar, Goparasa Nallur, Iyyappanthangal, Chennai, Tamil Nadu 600077, India",13.0484014,80.131515,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,10.067,1631,0,0,f,,,,,178,,,,,,,,18-10-2025,14:08:36,18-10-2025
635,319,,PENDING,RIDE,"B Block, Rail Nagar Bridge, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.076632,80.1909221,"Billroth Hospitals, 43, Lakshmi Talkies Rd, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0757774,80.2272901,4.636,768,0,0,f,,,,,107,,,,,,,,19-10-2025,05:16:05,19-10-2025
501,247,,PENDING,RIDE,"(13.0806, 80.2667)",13.0805848,80.2666563,"Central Railway Station, Periamet, Jutkapuram, Park Town, Chennai, Tamil Nadu 600003, India",13.083397,80.276202,3.096,670,0,0,f,,,,,89,,,,,,,,16-10-2025,12:08:14,16-10-2025
453,49,33,CANCELLED,RIDE,"Mogappair East, Mogappair East, Chennai, Tamil Nadu, India",13.0810113,80.1840177,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,2.818,597,0,0,f,,,13.10040341,80.18575698,88,,,,,45944.71098,,,14-10-2025,17:07:51,14-10-2025
605,285,,PENDING,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Vadapalani Bus Depo Road, Vadapalani Bus Depo Rd, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0501706,80.2068537,5.306,991,0,0,f,,,,,120,,,,,,,,18-10-2025,11:03:48,18-10-2025
517,205,,DRIVER_NOT_FOUND,RIDE,"Hotel Maris, 11, Cathedral Rd, Parthasarathypuram, Teynampet, Chennai, Tamil Nadu 600086, India",13.04540269,80.25786634,"K4 Police Station, 36V9+353, 6th Ave, Anna Nagar, Annanagar East, Chennai, Tamil Nadu 600040, India",13.0926344,80.217931,10.916,1892,0,0,f,,,,,178,,,,,,,,17-10-2025,03:40:06,17-10-2025
468,222,12,CANCELLED,RIDE,"66, PP Garden, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0748868,80.2198639,"Information and Public Relations Office Valluvarkottam, 147, Valluvar Kottam High Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0550069,80.2418135,4.754,827,0,0,f,,,13.08001412,80.19381434,107,,,,,45945.20725,,,15-10-2025,04:58:48,15-10-2025
469,122,,PENDING,RIDE,"Vertexcrest Logistics Private Limited, Ganesh Glades Plot No, 1164, G Block, 6th Ave, P Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0925462,80.2078306,"Roshan, 294, 2nd Ave, Z Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852273,80.2091348,1.384,287,0,0,f,,,,,49,,,,,,,,15-10-2025,05:01:40,15-10-2025
581,264,,DRIVER_NOT_FOUND,RIDE,"2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0393094,80.2104495,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.568,941,0,0,f,,,,,120,,,,,,,,18-10-2025,07:31:42,18-10-2025
482,120,12,CANCELLED,RIDE,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.253,517,0,0,f,3,,13.07995075,80.19406646,88,,,,,45946.09426,,,16-10-2025,03:01:05,16-10-2025
534,246,,DRIVER_NOT_FOUND,RIDE,"327, MKN Rd, Ramapuram, Collectors Nagar, Alandur, Chennai, Tamil Nadu 600016, India",12.9983593,80.2016252,"150A, Sri Krishna Nagar, OM Shanthi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.05278757,80.17206229,10.558,1931,0,0,f,,,,,178,,,,,,,,17-10-2025,11:19:37,17-10-2025
582,264,,DRIVER_NOT_FOUND,RIDE,"2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0392993,80.2104533,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.568,941,0,0,f,,,,,120,,,,,,,,18-10-2025,07:32:00,18-10-2025
549,264,5,COMPLETED,RIDE,"36M5+X7M, 2nd Ave, Block AE, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.082899,80.208036,"2c/61, 81st St, above iniya tailors, 2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0392582,80.2104588,7.164,1132,6,35,f,,1,13.08024224,80.19780546,145,145,0,45947.66837,45947.69293,45947.65715,3983,3989,17-10-2025,16:37:49,17-10-2025
566,275,,PENDING,RIDE,"2/17, School St, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0733982,80.2005417,"London Stores, 122, 124, AB Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0825778,80.2141086,3.421,506,0,0,f,,,,,89,,,,,,,,18-10-2025,04:23:55,18-10-2025
583,41,5,CANCELLED,RIDE,"BLOCK-K, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08257736,80.19418964,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,3.422,758,0,0,f,,,13.0826705,80.19384652,89,,,,,45948.31397,,,18-10-2025,07:32:57,18-10-2025
622,296,,DRIVER_NOT_FOUND,RIDE,"35, S Sivan Kovil St, 35, S Sivan Kovil St, Sector 15, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0469303,80.2120469,"Moores Road, Moores Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0658848,80.2532699,6.679,1088,0,0,f,,,,,126,,,,,,,,18-10-2025,14:23:23,18-10-2025
649,334,,OUTSIDE_SERVICE_AREA,RIDE,"76/2, Nesapakkam, Chennai, Tamil Nadu 600107, India",13.0756971,80.1991879,"Thiruverkadu Bus Depot Road, Thiruverkadu Bus Depot Rd, Parasakthi Nagar, Arjunamedu, Thiruverkadu, Chennai, Tamil Nadu 600077, India",13.068436,80.1240708,10.32,1606,0,0,f,,,,,0,,,,,,,,19-10-2025,11:12:47,19-10-2025
623,296,,DRIVER_NOT_FOUND,RIDE,"35, S Sivan Kovil St, 35, S Sivan Kovil St, Sector 15, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0469303,80.2120469,"Moores Road, Moores Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0658848,80.2532699,6.679,1088,0,0,f,,,,,126,,,,,,,,18-10-2025,14:24:03,18-10-2025
636,295,,DRIVER_NOT_FOUND,RIDE,"96, Moovendhar Nagar, Goparasa Nallur, Iyyappanthangal, Chennai, Tamil Nadu 600077, India",13.0483546,80.1315689,"Basha Meat Shop, Shop No-4,ASHWIN AMETHYST, ASHOK BRINDAVAN Plot Nos. VII and VIII, A.N.Elumalai Road, Oil Mill, Road, Moovendhar Nagar, Balaji Avenue, Iyyappanthangal, Chennai, Tamil Nadu 600056, India",13.0418487,80.1366695,1.854,415,0,0,f,,,,,49,,,,,,,,19-10-2025,05:23:03,19-10-2025
650,334,,OUTSIDE_SERVICE_AREA,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.078564,80.1991875,"Thiruverkadu Bus Stand, 349F+RJJ, Koladi Rd, Munusamy Nagar, Parasakthi Nagar, Thiruverkadu, Tamil Nadu 600077, India",13.0695939,80.1240011,9.97,1624,0,0,f,,,,,0,,,,,,,,19-10-2025,11:13:24,19-10-2025
651,334,,OUTSIDE_SERVICE_AREA,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0785765,80.1991902,"Thiruverkadu Bus Stand, 349F+RJJ, Koladi Rd, Munusamy Nagar, Parasakthi Nagar, Thiruverkadu, Tamil Nadu 600077, India",13.0695939,80.1240011,9.971,1624,0,0,f,,,,,0,,,,,,,,19-10-2025,11:14:21,19-10-2025
567,238,8,CANCELLED,RIDE,"21/H11, TNHB Colony, Korattur, Chennai, Tamil Nadu 600050, India",13.1079303,80.184952,"Villivakkam Railway Station, Villivakkam Railway Station, Chennai, Tamil Nadu 600049",13.1102502,80.2089503,4.45,802,0,0,f,,,13.08724821,80.21017581,107,,,,,45948.20199,,,18-10-2025,04:51:34,18-10-2025
454,49,33,CANCELLED,RIDE,"DABC Aishwaryam Phase 2 DABC Avenue, 4th Main Road, West, Nolambur, Mogappair, Chennai, Tamil Nadu 600095, India",13.07484405,80.16594612,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,5.964,1215,0,0,f,,,13.10040341,80.18575698,120,,,,,45944.72479,,,14-10-2025,17:35:34,14-10-2025
585,262,,PENDING,RIDE,"129, Harrington Rd, near Pachaiyappa College, 129, Harrington Rd, near Pachaiyappa College, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.074277,80.231669,"IMS Annanagar - CAT, IPMAT, CLAT, GMAT, GRE, GATE, CMAT, MAT Offline, Online Top & Best Coaching Training Institute Chennai, Block T - 48 (94), 2nd floor, 3rd Avenue Main Road Above: Punjab, National Bank, Annanagar East, Chennai, Tamil Nadu 600040, India",13.0889917,80.2179058,3.263,542,0,0,f,,,,,89,,,,,,,,18-10-2025,07:52:52,18-10-2025
502,244,5,COMPLETED,RIDE,"JewelOne Anna Nagar, JewelOne, Near Thirumangalam Metro station, 233-235, 2nd Ave, L Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850651,80.201262,"2, 5th St, 2, 5th St, Seetammal Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018, India",13.033689,80.2514723,11.634,1915,14,63,f,,1,13.07989752,80.19414157,238,238,0,45946.54828,45946.59249,45946.53645,3899,3913,16-10-2025,14:13:12,16-10-2025
470,187,10,COMPLETED,RIDE,"Directorate of Stationery and Printing, 110, Anna Salai, Chintadripet, Chennai, Tamil Nadu 600002, India",13.0656312,80.2664793,"Crown Residences - Baashyaam Constructions, TALUK VILLAGE NO: 33 & 35, Poonamallee High Rd, AMINJAKARAI, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0766147,80.1937765,10.254,1778,9,41,f,,,13.06541666,80.26687771,178,178,178,45945.2317,45945.26073,45945.2304,2416,2425,15-10-2025,06:51:41,15-10-2025
535,213,,PENDING,RIDE,"Anna Tower, Anna Nagar 3rd Main Rd, X Block, Tower Park, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0863404,80.2137736,"Central Railway Station, Periamet, Jutkapuram, Park Town, Chennai, Tamil Nadu 600003, India",13.083397,80.276202,9.155,1618,0,0,f,,,,,173,,,,,,,,17-10-2025,11:47:37,17-10-2025
895,429,,OUTSIDE_SERVICE_AREA,RIDE,"27/3, Rosary Church St, Kuil Thoppu, Mylapore, Chennai, Tamil Nadu 600004, India",13.03172048,80.27445922,"TVS Colony, TVS Colony, Padi, Chennai, Tamil Nadu, India",13.0893278,80.1878552,15.052,2673,0,0,f,,,,,0,,,,,,,,24-10-2025,15:52:32,24-10-2025
483,240,10,COMPLETED,RIDE,"42, Satyasai Nagar Rd, Sathya Sai Nagar, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0798688,80.1940286,"Eldams Road, Eldams Rd, Subbarayan Nagar, Teynampet, Chennai, Tamil Nadu 600018, India",13.0393268,80.2483042,12.295,2133,13,40,f,,,13.07986964,80.19414693,251,251,251,45946.11593,45946.14406,45946.11549,2438,2451,16-10-2025,03:27:41,16-10-2025
568,141,,PENDING,RIDE,"The Metrozone by Ozone Group, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0817202,80.1945766,"City Union Bank Anna Nagar East, 46,Ground Floor, 1st Ave, near Chintamani, Block F, Annanagar East, Chennai, Tamil Nadu 600102, India",13.0866953,80.2231837,4.107,849,0,0,f,,,,,107,,,,,,,,18-10-2025,04:50:46,18-10-2025
653,337,,PENDING,RIDE,"2100, Vasantham Colony 3rd St, Udayam Colony, Vasantham Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0956983,80.2068978,"Central Railway Station, Periamet, Jutkapuram, Park Town, Chennai, Tamil Nadu 600003, India",13.083397,80.276202,10.543,1862,0,0,f,,,,,178,,,,,,,,19-10-2025,11:54:53,19-10-2025
587,265,,DRIVER_NOT_FOUND,RIDE,"Magna Centres for Obesity Diabetes and Endocrinology (Best Thyroid Doctor in Chennai), 80th Street, 9(12), 18th Avenue, Ashok Nagar, Sector 10, Sector 13, K. K. Nagar, Chennai, Tamil Nadu 600083, India",13.0396271,80.2108398,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.266,887,0,0,f,,2,,,120,,,,,,,,18-10-2025,07:57:16,18-10-2025
606,285,,PENDING,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Thirumangalam Bus Stop, 35PX+3QX, SH 112, Natarajan Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852315,80.1994847,2.522,470,0,0,f,,,,,88,,,,,,,,18-10-2025,11:06:51,18-10-2025
624,291,5,CANCELLED,RIDE,"nehru nagar, H Block 1st St, near ganapathy bhavan hotel, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0851462,80.200384,"The Metrozone by Ozone Group, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0817202,80.1945766,3.269,564,0,0,f,,1,13.08148172,80.19121259,89,,,,,45948.61741,,,18-10-2025,14:54:43,18-10-2025
637,317,10,COMPLETED,RIDE,"Vanavil Ladies Specialist Tailor, 6/4, Santam Colony, Padi, Chennai, Tamil Nadu 600101, India",13.0877836,80.196767,"The Metrozone - Tower A, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0804372,80.1940062,1.354,432,3,21,f,1,,13.08785147,80.19671112,49,49,0,45949.27202,45949.287,45949.27107,2764,2767,19-10-2025,06:53:17,19-10-2025
652,337,35,CANCELLED,RIDE,"2101/75, 3rd Cross St, Udayam Colony, Vasantham Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0957389,80.2069306,"Egmore Railway Station Cloak room, 37H6+5PR Railway Station, Egmore, Chennai, Tamil Nadu 600008, India",13.0779299,80.2619153,8.035,1535,0,0,f,,,13.07984175,80.19417375,162,,,,,45949.496,,,19-10-2025,11:54:20,19-10-2025
667,303,,DRIVER_NOT_FOUND,RIDE,"1a, 12th Main Rd, L Block, 2nd avenue West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.085131,80.2024885,"Pace Prana, Pace Prana, Padikuppam Main Rd, Kamaraj Nagar, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0827783,80.1917894,1.79,444,0,0,f,,1,,,49,,,,,,,,19-10-2025,17:32:34,19-10-2025
682,357,17,CANCELLED,RIDE,"600040, S Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.09243358,80.21260906,"Shanthi Colony, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0836388,80.216097,2.017,423,0,0,f,,,13.07844512,80.19916266,88,,,,,45950.34217,,,20-10-2025,08:12:57,20-10-2025
503,216,,PENDING,RIDE,"Flat No. 1, Srijees Apartment, 8th Cross St W, B Block, 600030, Shenoy Nagar West, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.08250438,80.22274493,"9/6, Jagannath Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.074155,80.20644788,2.988,562,0,0,f,,,,,88,,,,,,,,16-10-2025,13:01:49,16-10-2025
504,248,,PENDING,RIDE,"359W+P62, Koyambedu Market E Rd, Wholesale Market Complex, Koyambedu, Chennai, Tamil Nadu 600107, India",13.06941656,80.19550681,"Express Avenue, 17, Pattullos Rd, Express Estate, Thousand Lights, Chennai, Tamil Nadu 600014, India",13.0584546,80.2641844,11.171,1888,0,0,f,,,,,229,,,,,,,,16-10-2025,13:06:01,16-10-2025
455,49,33,CANCELLED,RIDE,"5, Aruthara St, TS Krishna Nagar, J J Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.08629391,80.18367491,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,2.565,540,0,0,f,,,13.10040341,80.18575698,88,,,,,45944.73329,,,14-10-2025,17:36:29,14-10-2025
519,216,,PENDING,RIDE,"7/10, Jagannath Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.07423118,80.20638837,"B V Bhavan's Rajaji Vidyashram, 6, Kilpauk Garden Road, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0842753,80.2405032,5.604,1039,0,0,f,,,,,120,,,,,,,,17-10-2025,05:44:32,17-10-2025
456,49,33,CANCELLED,RIDE,"6, Aruthara St, TS Krishna Nagar, J J Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.08632717,80.18363563,"Anna Nagar, Anna Nagar, Chennai, Tamil Nadu, India",13.0849557,80.2101342,4.142,845,0,0,f,,,13.10040341,80.18575698,107,,,,,45944.73384,,,14-10-2025,17:36:58,14-10-2025
471,122,,PENDING,RIDE,"Vertexcrest Logistics Private Limited, Ganesh Glades Plot No, 1164, G Block, 6th Ave, P Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0925462,80.2078306,"Metrozone S Tower., Metrozone S Tower, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0826331,80.1952264,2.606,519,0,0,f,,,,,88,,,,,,,,15-10-2025,06:06:01,15-10-2025
484,94,,PENDING,RIDE,"Metrozone P tower, Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0834285,80.1950431,"St. Luke's Church, Z-291, 5th Ave, Z Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852696,80.2098457,2.436,487,0,0,f,,,,,88,,,,,,,,16-10-2025,03:03:45,16-10-2025
588,264,,DRIVER_NOT_FOUND,RIDE,"2c/61, 81st St, above iniya tailors, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0393011,80.2104561,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,5.568,941,0,0,f,,,,,120,,,,,,,,18-10-2025,08:00:18,18-10-2025
537,144,,PENDING,RIDE,"40, Dewan Rama Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0811368,80.2529977,"Suncity Lane, Suncity Ln, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0844429,80.2415863,2.12,390,0,0,f,,,,,88,,,,,,,,17-10-2025,11:59:08,17-10-2025
608,247,,DRIVER_NOT_FOUND,RIDE,"Alandur Court, Ramapuram, Alandur, Chennai, Tamil Nadu 600016, India",12.9974827,80.1933834,"Modern Senior Sec School, 6th St, Lakshmi Nagar IV Stage, AG'S Office Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",12.9740082,80.1855231,4.563,801,0,0,f,,,,,107,,,,,,,,18-10-2025,11:24:23,18-10-2025
538,144,5,CANCELLED,RIDE,"40, Dewan Rama Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0810381,80.2530885,"Suncity Lane, Suncity Ln, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0844429,80.2415863,2.133,392,0,0,f,,1,13.05339701,80.24840266,88,,,,,45947.50019,,,17-10-2025,12:00:46,17-10-2025
551,59,,PENDING,RIDE,"35MW+637, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0828949,80.1949974,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.649,369,0,0,f,,,,,49,,,,,,,,17-10-2025,17:05:52,17-10-2025
