id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,date,time_est,hour,source,dd,dd1,dd2,dd3,dd4,dd5
238,65,16,COMPLETED,RIDE,"35JV+7QP, Anna St, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08069509,80.19480259,"20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,9.814,1676,11,32,f,1,,13.0785313,80.19913584,173,178,0,45938.29083,45938.31353,45938.28337,1925,1936,45938.28334,45938.31353,45938,06:48:01,12,Metrozone,,,,,,
242,113,,PENDING,RIDE,"23/11, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.08449716,80.24140559,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,6.066,988,0,0,f,,1,,,126,,,,,,,,45938.30285,45938.30293,45938,07:16:07,12,FnF,,,,,,
130,49,14,CANCELLED,RIDE,"DABC Aishwaryam Phase 2 DABC Avenue, 4th Main Road, West, Nolambur, Mogappair, Chennai, Tamil Nadu 600095, India",13.07482823,80.16594117,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,5.79,1204,0,0,f,,,13.06776381,80.18128306,152,,,,,45933.65801,,,45933.65794,45933.65801,45933,15:47:26,21,Metrozone,Metrozone,,,,,
244,76,18,CANCELLED,RIDE,"Thirumangalam, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852711,80.2011968,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,1.688,446,0,0,f,,,13.08145891,80.21775573,49,,,,,45938.31549,,,45938.3153,45938.31723,45938,07:34:02,13,Metrozone,Metrozone,,,,,
246,113,,PENDING,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Suncity Lane, Suncity Ln, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0844429,80.2415863,5.406,995,0,0,f,,1,,,120,,,,,,,,45938.50214,45938.5022,45938,12:03:05,17,FnF,,,,,,
248,2,,PENDING,RIDE,"42, Gandhi Mandapam Rd, Chitra Nagar, Kotturpuram, Chennai, Tamil Nadu 600085, India",13.02013093,80.24147605,"35HX+QC4, Grand Northern Trunk Rd, Thirumangalam, Koyambedu, Chennai, Tamil Nadu 600050, India",13.0793905,80.1985753,12.103,1894,0,0,f,,,,,248,,,,,,,,45938.51251,45938.51251,45938,12:18:01,17,test,,,,,,
247,126,,PENDING,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Kent Apartments, 26/32, Ritherdon Rd, Vepery, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0804645,80.2583033,5.686,962,0,0,f,,,,,120,,,,,,,,45938.50512,45938.50512,45938,12:07:23,17,FnF,,,,,,
250,98,,PENDING,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,3.731,720,0,0,f,,,,,89,,,,,,,,45938.56623,45938.56623,45938,13:35:22,19,test,Metrozone,,,,,
249,115,,PENDING,RIDE,"67, Madras Bombay Trunk Rd, Nerkundram, Chennai, Tamil Nadu 600107, India",13.07166728,80.18599642,"PVK Pride Apartment, Plot 10, &11, Padmavathi Nagar, Kamatchiamman Nagar, Mangadu, Chennai, Tamil Nadu 600122, India",13.0347955,80.1147255,11.645,1724,0,0,f,,1,,,238,,,,,,,,45938.54743,45938.55586,45938,13:08:18,18,real,,,,,,
262,136,20,CANCELLED,RIDE,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,"Marina Mall, Marina Mall, Egattur, Tamil Nadu 600130",12.8360623,80.2295172,35.69,4784,0,0,f,,,13.07863523,80.19921094,719,,,,,45938.74628,,,45938.74622,45938.74641,45938,17:54:34,23,test,,,,,,
251,127,,PENDING,RIDE,"BLOCK-C, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0805415,80.1935323,"Eden Pets Care - Pet Boarding, 7, Ground Floor, Dayasadan St, off Poonamallee High Road, opposite to Shell Petrol Bunk, Pallavan Nagar, Nerkundram, Chennai, Tamil Nadu 600107, India",13.0693095,80.1813351,3.816,806,0,0,f,,1,,,89,,,,,,,,45938.57277,45938.57284,45938,13:44:47,19,Metrozone,Metrozone,,,,,
245,81,20,COMPLETED,RIDE,"Navin's Dayton Heights, Navin's Dayton Heights, Navin's Dayton Heights, 76, Nelson Manickam Rd, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0713646,80.2225231,"Venkatesha Nagar 2nd Street, Venkatesha Nagar 2nd St, Said Nagar, Balaji Nagar, Annamalai Colony, Chennai, Tamil Nadu, India",13.0568149,80.1991535,5.954,995,69,413,f,,1,13.07415131,80.22164494,120,1385,0,45938.32866,45938.61581,45938.32157,3393,3462,45938.32148,45938.61581,45938,07:42:56,13,FnF,,,,,,
252,98,,PENDING,RIDE,"465C+R29, Kattabomman St, Annai Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600082, India",13.1095021,80.2201758,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,9.692,1462,0,0,f,,,,,173,,,,,,,,45938.61845,45938.61845,45938,14:50:34,20,test,Metrozone,,,,,
253,128,,PENDING,RIDE,"Navin's Dayton Heights, 76/52, Collectorate Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.07054422,80.22226542,"Guna Complex, Guna Complex, Teynampet, Chennai, Tamil Nadu 600018",13.0385808,80.2470786,7.62,1291,0,0,f,,,,,145,,,,,,,,45938.64414,45938.64414,45938,15:27:33,20,FnF,,,,,,
254,97,,PENDING,RIDE,"19 B, 4th Seaward Rd, Valmiki Nagar, Thiruvalluvar Nagar, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India",12.97954758,80.26290877,"PVR Heritage RSL ECR Chennai, 1st Floor Near Uthandi Toll Gate Survey No: 3/488B1A And 3/700 No 17 Village, Uthandi, Chennai, Tamil Nadu 600119, India",12.8635623,80.2419033,13.95,1690,0,0,f,,,,,284,,,,,,,,45938.67561,45938.67585,45938,16:12:53,21,test,,,,,,
255,133,,PENDING,RIDE,"F Tower, Metrozone, 44, Jawaharlal Nehru Salai, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08126022,80.19420682,"2, Ranganathan Ave, Millers Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0829746,80.2493877,7.377,1480,0,0,f,,,,,145,,,,,,,,45938.69526,45938.69526,45938,16:41:10,22,Metrozone,Metrozone,,,,,
256,133,,PENDING,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08135446,80.19423611,"Madras Halai Memon Association Community Centre, Old No. 6, New, 41, Tana St, Perumalpet, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0895941,80.2547183,8.295,1727,0,0,f,,,,,162,,,,,,,,45938.69587,45938.69587,45938,16:42:03,22,Metrozone,Metrozone,,,,,
257,135,,PENDING,RIDE,"Number. 7, Mahatma Gandhi Rd, Shastri Nagar, Adyar, Chennai, Tamil Nadu 600020, India",12.99692485,80.25793244,"Ampa Skywalk Mall, Ampa Skywalk Mall, 93, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.073724,80.221316,14.498,2334,0,0,f,,,,,295,,,,,,,,45938.7347,45938.73476,45938,17:37:58,23,FnF,,,,,,
258,136,,PENDING,RIDE,"V6R9+7MV, Sholinganallur, Chennai, Tamil Nadu 600119, India",12.89081732,80.2191853,"Marina Mall, Marina Mall, Egattur, Tamil Nadu 600130",12.8360623,80.2295172,8.317,1080,0,0,f,,,,,162,,,,,,,,45938.73509,45938.73522,45938,17:38:32,23,test,,,,,,
259,136,,PENDING,RIDE,"Ceebros Belvedere Club House, CEEBROS BELVEDERE, Sholinganallur, Chennai, Tamil Nadu 600119, India",12.89593477,80.22143236,"Marina Mall, Marina Mall, Egattur, Tamil Nadu 600130",12.8360623,80.2295172,7.735,1006,0,0,f,,,,,145,,,,,,,,45938.73665,45938.73672,45938,17:40:47,23,test,,,,,,
260,136,,PENDING,RIDE,"287, National Hwy 45, Sholinganallur, Chennai, Tamil Nadu 600119, India",12.89905545,80.22764717,"Marina Mall, Marina Mall, Egattur, Tamil Nadu 600130",12.8360623,80.2295172,22.719,3113,0,0,f,,,,,460,,,,,,,,45938.74342,45938.74342,45938,17:50:31,23,test,,,,,,
261,136,,PENDING,RIDE,"287, National Hwy 45, Sholinganallur, Chennai, Tamil Nadu 600119, India",12.89905154,80.22766444,"Thiruvanmiyur, Thiruvanmiyur, Chennai, Tamil Nadu, India",12.9830269,80.2594001,13.001,1721,0,0,f,,,,,266,,,,,,,,45938.74409,45938.74415,45938,17:51:30,23,test,,,,,,
265,136,17,CANCELLED,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"Burj Khalifa, 3J3H+6M3, D Colony, Ahmedabad, Gujarat 382345, India",23.0530163,72.6291635,1809.434,112808,0,0,f,,,13.07852117,80.19937724,36194,,,,,45938.75166,,,45938.75162,45938.75173,45938,18:02:20,23,test,Metrozone,,,,,
263,136,20,CANCELLED,RIDE,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,"Marina Mall, Marina Mall, Egattur, Tamil Nadu 600130",12.8360623,80.2295172,35.69,4784,0,0,f,,,13.07863523,80.19921094,719,,,,,45938.74702,,,45938.74699,45938.7471,45938,17:55:40,23,test,,,,,,
264,137,,PENDING,RIDE,"Mahakavi Bharathiyar Nagar West, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu, India",13.1251127,80.2579194,"Thoraipakkam, Thoraipakkam, Tamil Nadu 600097, India",12.9416037,80.2362096,28.116,4067,0,0,f,,,,,568,,,,,,,,45938.74967,45938.74967,45938,17:59:32,23,real,,,,,,
266,136,,PENDING,RIDE,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,"979R+5V Abadan, Khuzestan Province, Iran",30.36797962,48.29222783,0,0,0,0,f,,,,,39,,,,,,,,45938.7524,45938.75243,45938,18:03:27,23,test,,,,,,
267,136,,PENDING,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"V295+WXV, 23 Mehrab Khan Essa Khan Rd, near new awami bakery, Gazdarabad Jinnahabad 2, Karachi, Pakistan",24.86977012,67.01053105,0,0,0,0,f,,,,,39,,,,,,,,45938.75282,45938.75284,45938,18:04:04,23,test,Metrozone,,,,,
268,136,,PENDING,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"Welcome Hotel Bella Vista, Welcome Hotel Bella Vista, Sector 5, Panchkula, Judian, Haryana 134109, India",30.700471,76.8609704,2580.622,152993,0,0,f,,,,,51618,,,,,,,,45938.75327,45938.7533,45938,18:04:42,23,test,Metrozone,,,,,
270,139,,PENDING,RIDE,"193, VV Koil St, 193, VV Koil St, Tiruvalleeswarar Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0845633,80.1954154,"Sir Mutha Venkatasubba Rao Concert Hall, 7, Shenstone Park, # 13, 1, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.068468,80.2383803,7.274,1338,0,0,f,,,,,145,,,,,,,,45939.08149,45939.08149,45939,01:57:20,7,Metrozone,,,,,,
271,139,,PENDING,RIDE,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,"SIR MUTHA SCHOOL, SHENSTONE PARK, 7, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0689163,80.2385155,7.539,1386,0,0,f,,,,,145,,,,,,,,45939.08246,45939.08246,45939,01:58:44,7,Metrozone,Metrozone,,,,,
272,2,,PENDING,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"35HX+QC4, Grand Northern Trunk Rd, Thirumangalam, Koyambedu, Chennai, Tamil Nadu 600050, India",13.0793905,80.1985753,3.234,548,0,0,f,,,,,89,,,,,,,,45939.28826,45939.28826,45939,06:55:06,12,test,Metrozone,,,,,
273,14,,PENDING,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,3.731,720,0,0,f,,,,,89,,,,,,,,45939.29135,45939.29135,45939,06:59:32,12,test,Metrozone,,,,,
283,122,,PENDING,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,8.995,1521,0,0,f,,,,,162,,,,,,,,45939.49563,45939.4957,45939,11:53:42,17,Metrozone,Metrozone,,,,,
275,3,,PENDING,RIDE,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,"Ampa Skyone, 1, Nelson Manickam Rd, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0736821,80.2212825,5.499,977,0,0,f,,,,,120,,,,,,,,45939.3013,45939.30134,45939,07:13:52,12,test,Metrozone,,,,,
276,81,,PENDING,RIDE,"Navin's Dayton Heights, Navin's Dayton Heights, Navin's Dayton Heights, 76, Nelson Manickam Rd, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0713646,80.2225231,"Santam Colony 1st Street, Santam Colony 1st St, Santam Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.0884531,80.1957415,4.907,809,0,0,f,,,,,107,,,,,,,,45939.32226,45939.32226,45939,07:44:04,13,FnF,,,,,,
280,2,,PENDING,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Ispahani Centre, 123, 124, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0552465,80.2497229,0.187,69,0,0,f,1,,,,39,,,,,,,,45939.41075,45939.41077,45939,09:51:29,15,test,,,,,,
277,81,18,CANCELLED,RIDE,"Navin's Dayton Heights, Navin's Dayton Heights, Navin's Dayton Heights, 76, Nelson Manickam Rd, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0713646,80.2225231,"Santam Colony 1st Street, Santam Colony 1st St, Santam Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.0884531,80.1957415,4.907,809,0,0,f,,,13.07955533,80.21772355,107,,,,,45939.32272,,,45939.3227,45939.32998,45939,07:44:42,13,FnF,,,,,,
278,81,18,CANCELLED,RIDE,"Navin's Dayton Heights, Navin's Dayton Heights, Navin's Dayton Heights, 76, Nelson Manickam Rd, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0713646,80.2225231,"Welcome Colony Park, 35QV+CV3, Thirumagal Colony, Chennai, Tamil Nadu 600101, India",13.0885207,80.1946867,4.884,813,0,0,f,,,13.08254377,80.20584136,107,,,,,45939.33647,,,45939.33644,45939.33914,45939,08:04:28,13,FnF,,,,,,
284,121,17,CANCELLED,RIDE,"5/2, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0832356,80.2579707,"Sai Shreshta Apartment, Sai Shreshta Apartment, 52, Manickam St, Dhibighat, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0920754,80.2595527,2.161,542,0,0,f,,1,13.07985443,80.23737341,88,,,,,45939.51608,,,45939.51583,45939.51616,45939,12:22:48,17,FnF,,,,,,
274,2,16,CANCELLED,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"35HX+QC4, Grand Northern Trunk Rd, Thirumangalam, Koyambedu, Chennai, Tamil Nadu 600050, India",13.0793905,80.1985753,3.234,548,0,0,f,1,,13.0849771,80.20996124,89,,,,,45939.29975,,,45939.29974,45939.41049,45939,07:11:38,12,test,Metrozone,,,,,
279,31,17,CANCELLED,RIDE,"Anna Nagar, Anna Nagar, Chennai, Tamil Nadu, India",13.0849557,80.2101342,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,3.887,693,0,0,f,,,13.08117502,80.19844919,89,,,,,45939.41028,,,45939.41026,45939.41057,45939,09:50:47,15,test,,,,,,
282,126,21,COMPLETED,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Kent Apartments, 26/32, Ritherdon Rd, Vepery, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0804645,80.2583033,5.686,962,6,21,f,,1,13.056061,80.24874061,120,120,0,45939.50272,45939.51767,45939.49472,2891,2897,45939.49463,45939.51767,45939,11:52:16,17,FnF,,,,,,
288,82,,PENDING,RIDE,"Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08346879,80.19507491,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.731,396,0,0,f,,1,,,49,,,,,,,,45939.56452,45939.5647,45939,13:32:55,19,Metrozone,Metrozone,,,,,
281,113,17,COMPLETED,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Suncity Lane, Suncity Ln, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0844429,80.2415863,6.726,1188,6,21,f,,1,13.05581513,80.25087029,126,120,0,45939.49594,45939.51065,45939.4929,2000,2006,45939.49279,45939.51065,45939,11:49:37,17,FnF,,,,,,
285,98,,PENDING,RIDE,"193, VV Koil St, 193, VV Koil St, Tiruvalleeswarar Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0845633,80.1954154,"Sir Mutha Venkatasubba Rao Concert Hall, 7, Shenstone Park, # 13, 1, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.068468,80.2383803,7.274,1338,0,0,f,,,,,145,,,,,,,,45939.53797,45939.53797,45939,12:54:41,18,test,,,,,,
286,98,,PENDING,RIDE,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,"SIR MUTHA SCHOOL, SHENSTONE PARK, 7, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0689163,80.2385155,7.539,1386,0,0,f,,,,,145,,,,,,,,45939.54049,45939.54049,45939,12:58:18,18,test,Metrozone,,,,,
287,82,,PENDING,RIDE,"Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08346879,80.19507491,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.731,396,0,0,f,,,,,49,,,,,,,,45939.56218,45939.56362,45939,13:29:32,18,Metrozone,Metrozone,,,,,
290,59,,PENDING,RIDE,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,1.506,413,0,0,f,,,,,49,,,,,,,,45939.58838,45939.58846,45939,14:07:16,19,Metrozone,Metrozone,,,,,
289,82,,PENDING,RIDE,"Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08346879,80.19507491,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.731,396,0,0,f,,,,,49,,,,,,,,45939.56505,45939.56511,45939,13:33:40,19,Metrozone,Metrozone,,,,,
291,59,,PENDING,RIDE,"176, 2nd Ave, Ranganathan Garden, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852906,80.2018728,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,1.717,450,0,0,f,,,,,49,,,,,,,,45939.59095,45939.59101,45939,14:10:58,19,Metrozone,Metrozone,,,,,
292,146,,PENDING,RIDE,"37PF+9V9, Periamet, Kannappar Thidal, Chennai, Tamil Nadu 600003, India",13.0863857,80.2744683,"Vyasarpadi Market, 4777+MFH, E.h road, Murthy Nagar St, Block A, Kalyanapuram, Vyasarpadi, Chennai, Tamil Nadu 600039, India",13.1141972,80.2637236,5.141,952,0,0,f,,,,,120,,,,,,,,45939.63393,45939.63393,45939,15:12:51,20,real,,,,,,
293,147,,PENDING,RIDE,"11, swaminathan nagar, Water Canal Rd, Extension Part 6, Varasakthi Nagar, Korattur, Chennai, Puthagaram, Tamil Nadu 600076, India",13.1275045,80.1943232,"Korattur, Korattur, Chennai, Tamil Nadu, India",13.1081798,80.1834167,6.22,891,0,0,f,,,,,126,,,,,,,,45940.01612,45940.01612,45940,00:23:13,5,real,,,,,,
294,120,,PENDING,RIDE,"Metrozone M Tower, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Tiruvalleeswarar Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0832127,80.1938764,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.297,528,0,0,f,,,,,88,,,,,,,,45940.10922,45940.10922,45940,02:37:17,8,Metrozone,Metrozone,,,,,
295,65,,PENDING,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"Don Bosco College Of Art And Science Science Block, Don Bosco College Of Art And Science Science Block, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789023,80.2384766,6.217,1280,0,0,f,1,,,,126,,,,,,,,45940.12448,45940.12972,45940,02:59:15,8,Metrozone,Metrozone,,,,,
296,65,,PENDING,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"Don Bosco Arts & Science College, THE CITADEL, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0790086,80.2380605,6.212,1283,0,0,f,1,,,,126,,,,,,,,45940.13008,45940.13009,45940,03:07:19,8,Metrozone,Metrozone,,,,,
297,65,,PENDING,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"Don Bosco Arts & Science College, THE CITADEL, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0790086,80.2380605,6.212,1283,0,0,f,1,,,,126,,,,,,,,45940.1314,45940.13141,45940,03:09:13,8,Metrozone,Metrozone,,,,,
298,148,,PENDING,RIDE,"18, Vasu St, Kilpauk, Chennai, Tamil Nadu 600010, India",13.07989252,80.24055493,"Gautam Dyes and Chemicals Company, 3, Basin Water Works St, opp. EB office, Sowcarpet, George Town, Chennai, Tamil Nadu 600001, India",13.093588,80.277044,5.216,939,0,0,f,,,,,120,,,,,,,,45940.16516,45940.16516,45940,03:57:50,9,real,,,,,,
300,3,,PENDING,RIDE,"Metro Station Anna Nagar Tower, Metro Station Anna Nagar Tower, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850614,80.2090374,"Navin's Dayton Heights, Navin's Dayton Heights, Navin's Dayton Heights, 76, Nelson Manickam Rd, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0713646,80.2225231,3.121,570,0,0,f,,,,,89,,,,,,,,45940.32441,45940.32441,45940,07:47:09,13,test,,,,,,
